DEPARTAMENTO,CARGO,SUELDO BRUTO,MES,AÑO
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,7900,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,27650,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,35000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,35000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,29500,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. DE PUERTO PLATA,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,DIRECTOR DE SEGURIDAD DE AEROPUERTO (SIERRA-1),90000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SUB-DIRECTOR DISCIPLINARIO,70000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SUB-DIRECTOR DE OPERACIONES,70000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,ENC. DIV. DE PLANES Y PROGRAMAS,25000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,ENC. SECC. DE INTELIGENCIA,30000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,ENC. SECC. DE RECUROS HUMANOS,21500,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,ENC. SECC. LEGAL AVSEC Y SECRETARIO DEL COMITÉ,20000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,ENC. SECCION DE PROPIEDADES,15000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,AUXILIAR SECC. DE INTELIGENCIA,21500,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,OPERADORA DE RADIO,13500,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,MEDICO DE SERV. SEDE PRINCIPAL,15000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,COCINERO (A),12500,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,COCINERO (A),20300,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,5300,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,24500,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,35000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO DOM. ARROYO BARRIL,SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),DIRECTOR DE SEGURIDAD DE AEROPUERTO (SIERRA-1),90000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SUB-DIRECTOR DISCIPLINARIO,70000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SUB-DIRECTOR DE OPERACIONES,70000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),ENC. DIV. DE PLANES Y PROGRAMAS,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),ENC. DIV. DE RECURSOS HUMANOS,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),ENC. SECC. DE ENTRENAMIENTO,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),ENC. SECC. DE ENTRENAMIENTO,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),ENC. SECC. DE EVALUACION,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),ENC. SECC. DE PROPIEDADES,15000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),ENC. SECC. DE SEGUIMIENTO,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),ENC. SECC. DETECC. EXPLOS. K-9,28000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),ENC. SECC. FISCALIZACION,15700,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),ENC. SECC. INTELIGENCIA,15000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),ENC. SECC. LEGAL DE LA DIR. JURIDICA,20300,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),ENC. AREA VERDE/MANTENIMIENTO,12500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),UNIDAD AUX. DE LA SECC. DE INTELIGENCIA,10000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),AUXILIAR ADMINISTRATIVA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),AUXILIAR DE LA SECCION DE FISCALIZACIÓN,12500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),AUXILIAR DE VALIDACION,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),AUXILIAR DE VALIDACION,15000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),AUXILIAR DE VALIDACION,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),MANEJADOR K-9 EN LA SECCION DE DETECCION DE EXPLOSIVOS,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),MANEJADOR K-9 EN LA SECCION DE DETECCIÓN DE EXPLOSIVOS,27650,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),MANEJADOR K-9 EN LA SECCION DE DETECCIÓN DE EXPLOSIVOS,32650,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),MANEJADOR K-9 EN LA SECCION DE DETECCIÓN DE EXPLOSIVOS,32650,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),BIOANALISTA,20300,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),CHOFER NIVEL 1 (VEHICULOS PESADOS Y TRANSPORTE COLECTIVO),20000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),COCINERO (A),12500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),COCINERO (A),12500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),COCINERO (A),12500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),COCINERO (A),12500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),CONSERJE,12500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,21500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,12500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,14000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,27650,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,24500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,25000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,29500,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
AEROPUERTO INT. SAMANA (CATEY),SERVICIO DE SEGURIDAD AEROPORTUARIA,30000,Mayo,2026
